occupation,salary,level,vacation,happiness
Software Engineer,655658,Junior,True,1
AI Engineer,181360,Senior,False,1
Mobile Developer,661273,Intermediate,False,1
AI Engineer,650139,Senior,True,3
BI Analyst,219894,Junior,False,2
AI Engineer,280354,Intermediate,False,1
HR Manager,398103,Intermediate,True,1
AI Engineer,541987,Junior,False,1
HR Manager,500355,Senior,True,5
HR Manager,618931,Senior,True,3
Mobile Developer,527811,Junior,True,1
QA Engineer,391836,Intermediate,False,1
Mobile Developer,738362,Junior,True,1
QA Engineer,466648,Intermediate,False,1
HR Manager,635449,Senior,False,2
HR Manager,433664,Junior,False,1
BI Analyst,153831,Junior,True,2
HR Manager,688244,Intermediate,True,4
QA Engineer,636026,Intermediate,True,4
Software Engineer,492788,Intermediate,True,5
QA Engineer,669756,Junior,False,2
Mobile Developer,247105,Senior,True,2
Mobile Developer,177620,Intermediate,True,2
QA Engineer,279662,Intermediate,False,1
Software Engineer,566857,Junior,True,1
BI Analyst,116837,Junior,False,1
Mobile Developer,259605,Senior,True,1
HR Manager,401317,Intermediate,False,2
HR Manager,490841,Intermediate,False,2
BI Analyst,738705,Senior,True,4
AI Engineer,147170,Senior,False,2
Mobile Developer,430061,Senior,False,1
BI Analyst,219018,Senior,False,1
AI Engineer,637726,Senior,False,1
Mobile Developer,198669,Junior,True,1
HR Manager,340319,Senior,False,2
HR Manager,443035,Senior,False,2
QA Engineer,717141,Senior,True,3
AI Engineer,432224,Intermediate,True,1
AI Engineer,214397,Intermediate,True,2
AI Engineer,619922,Senior,False,2
AI Engineer,715481,Intermediate,False,1
AI Engineer,120721,Junior,False,2
AI Engineer,356384,Junior,True,2
HR Manager,587215,Junior,False,1
Software Engineer,127739,Senior,False,2
Software Engineer,506314,Senior,False,1
QA Engineer,269092,Senior,True,2
HR Manager,283772,Intermediate,False,2
BI Analyst,379109,Senior,False,2
Software Engineer,542901,Junior,True,1
Software Engineer,471978,Intermediate,True,4
BI Analyst,233527,Intermediate,False,2
BI Analyst,416712,Intermediate,False,1
HR Manager,212656,Intermediate,False,2
Mobile Developer,719095,Senior,True,4
QA Engineer,513510,Senior,False,2
Mobile Developer,622095,Intermediate,False,2
HR Manager,226130,Senior,False,1
QA Engineer,456760,Intermediate,True,3
BI Analyst,651704,Senior,False,1
Mobile Developer,486752,Intermediate,True,5
HR Manager,232835,Junior,False,1
Mobile Developer,630877,Junior,False,2
AI Engineer,595882,Senior,False,2
QA Engineer,450459,Junior,False,2
BI Analyst,265542,Senior,False,1
QA Engineer,228479,Junior,False,2
Mobile Developer,437171,Intermediate,False,2
BI Analyst,128297,Senior,False,2
BI Analyst,392171,Intermediate,False,2
Mobile Developer,442699,Intermediate,False,2
Software Engineer,479056,Junior,True,1
HR Manager,347763,Senior,False,1
Mobile Developer,388027,Junior,True,2
HR Manager,182472,Intermediate,False,2
HR Manager,305625,Intermediate,False,2
Software Engineer,329312,Intermediate,False,2
HR Manager,500413,Intermediate,True,5
BI Analyst,118161,Intermediate,True,1
Software Engineer,351915,Intermediate,False,1
BI Analyst,526503,Senior,True,4
BI Analyst,247479,Junior,True,2
Software Engineer,359103,Junior,False,2
QA Engineer,542270,Intermediate,False,1
AI Engineer,568124,Junior,True,1
HR Manager,488726,Junior,False,2
AI Engineer,367644,Senior,True,2
Mobile Developer,111921,Senior,True,1
QA Engineer,116239,Junior,True,1
Software Engineer,734354,Senior,False,2
AI Engineer,738962,Junior,True,2
HR Manager,318614,Senior,False,1
AI Engineer,496380,Intermediate,False,1
HR Manager,217408,Junior,False,2
Software Engineer,337706,Intermediate,False,2
Mobile Developer,308400,Intermediate,False,2
HR Manager,260252,Junior,True,2
BI Analyst,636908,Senior,True,4
Software Engineer,455234,Junior,True,2
Mobile Developer,116248,Intermediate,True,1
QA Engineer,440226,Intermediate,True,2
QA Engineer,361148,Intermediate,True,2
HR Manager,395906,Senior,True,1
HR Manager,284324,Junior,False,2
BI Analyst,712611,Junior,False,2
Mobile Developer,120708,Senior,True,1
Mobile Developer,225173,Junior,True,1
QA Engineer,282727,Intermediate,False,2
AI Engineer,200484,Junior,False,2
BI Analyst,535869,Junior,False,2
BI Analyst,127330,Senior,True,2
Mobile Developer,667719,Senior,True,3
Mobile Developer,345337,Junior,False,2
HR Manager,152916,Intermediate,True,2
Software Engineer,311330,Junior,False,2
QA Engineer,337894,Junior,False,1
AI Engineer,286368,Senior,False,1
AI Engineer,291056,Intermediate,False,2
Mobile Developer,727078,Junior,True,1
AI Engineer,251285,Senior,True,2
AI Engineer,156677,Junior,True,2
HR Manager,134932,Intermediate,False,2
QA Engineer,461381,Senior,True,5
Software Engineer,141571,Junior,True,1
Software Engineer,506090,Intermediate,True,3
BI Analyst,596123,Junior,True,1
Mobile Developer,561410,Junior,False,2
HR Manager,640159,Senior,False,2
Software Engineer,608092,Senior,True,4
QA Engineer,176109,Intermediate,False,1
AI Engineer,248420,Junior,True,2
BI Analyst,416334,Intermediate,True,2
BI Analyst,538609,Intermediate,False,2
BI Analyst,251812,Junior,False,1
AI Engineer,294579,Junior,False,1
QA Engineer,112681,Intermediate,False,1
HR Manager,245649,Senior,True,2
HR Manager,653694,Senior,False,1
QA Engineer,565340,Junior,False,2
QA Engineer,495105,Junior,False,2
HR Manager,166389,Senior,True,1
Mobile Developer,291366,Junior,False,2
AI Engineer,713373,Intermediate,True,5
QA Engineer,180759,Senior,True,1
AI Engineer,472198,Junior,True,1
AI Engineer,278469,Intermediate,False,1
BI Analyst,644795,Senior,True,3
AI Engineer,539944,Intermediate,True,4
BI Analyst,410530,Intermediate,False,2
AI Engineer,397153,Junior,True,2
AI Engineer,288285,Junior,False,2
HR Manager,378321,Intermediate,False,2
HR Manager,456851,Senior,True,5
Software Engineer,402164,Intermediate,False,2
BI Analyst,101970,Junior,False,2
Mobile Developer,570243,Senior,False,2
HR Manager,391273,Intermediate,False,1
Mobile Developer,427339,Senior,True,1
Mobile Developer,182436,Intermediate,False,1
BI Analyst,322140,Intermediate,True,1
QA Engineer,658893,Intermediate,False,1
Software Engineer,203605,Junior,False,1
BI Analyst,630505,Intermediate,False,2
Software Engineer,691132,Junior,True,2
QA Engineer,738640,Intermediate,True,5
QA Engineer,646673,Intermediate,True,5
QA Engineer,362542,Senior,False,1
HR Manager,612043,Intermediate,True,3
QA Engineer,607862,Senior,True,4
BI Analyst,712206,Senior,True,3
AI Engineer,568122,Junior,False,1
Mobile Developer,475652,Senior,True,3
Software Engineer,336063,Senior,True,1
BI Analyst,123040,Senior,True,1
QA Engineer,199289,Senior,False,1
BI Analyst,668303,Intermediate,False,1
Software Engineer,712306,Intermediate,True,5
HR Manager,181097,Junior,True,2
HR Manager,240608,Senior,True,2
Mobile Developer,264728,Junior,True,1
HR Manager,420591,Junior,True,2
BI Analyst,141009,Junior,True,2
BI Analyst,395077,Senior,True,2
Mobile Developer,439112,Senior,False,1
BI Analyst,637940,Senior,False,2
HR Manager,248270,Senior,True,2
AI Engineer,261814,Senior,False,1
BI Analyst,665848,Intermediate,True,4
Software Engineer,214339,Junior,False,1
Mobile Developer,185278,Intermediate,True,1
BI Analyst,106162,Senior,True,2
QA Engineer,616077,Junior,True,2
QA Engineer,360451,Junior,True,2
Software Engineer,469418,Junior,False,2
BI Analyst,655987,Intermediate,False,1
BI Analyst,572227,Intermediate,False,2
BI Analyst,258762,Senior,False,1
BI Analyst,581184,Senior,False,2
HR Manager,407536,Junior,False,2
Software Engineer,129623,Junior,False,1
AI Engineer,696578,Senior,False,2
Mobile Developer,599290,Intermediate,True,3
AI Engineer,486845,Senior,True,3
BI Analyst,546929,Senior,False,2
HR Manager,692969,Senior,False,2
AI Engineer,433460,Junior,False,2
Software Engineer,456529,Intermediate,True,4
HR Manager,328818,Junior,False,1
BI Analyst,685867,Intermediate,True,5
BI Analyst,440854,Senior,True,2
QA Engineer,589661,Intermediate,True,4
Software Engineer,413746,Senior,False,1
Software Engineer,485818,Intermediate,False,2
QA Engineer,521413,Intermediate,True,3
AI Engineer,207090,Senior,False,1
HR Manager,378070,Senior,True,1
Software Engineer,324044,Senior,False,2
Mobile Developer,139433,Junior,False,2
BI Analyst,125723,Senior,False,1
Mobile Developer,349722,Junior,True,1
QA Engineer,609782,Intermediate,True,4
BI Analyst,730057,Senior,False,2
Software Engineer,649558,Intermediate,False,2
BI Analyst,212283,Senior,False,2
Software Engineer,515683,Junior,True,2
QA Engineer,603916,Junior,True,2
QA Engineer,403727,Junior,False,2
AI Engineer,570635,Junior,False,2
BI Analyst,700445,Senior,True,5
Software Engineer,525040,Intermediate,True,5
Software Engineer,644883,Intermediate,False,2
HR Manager,473734,Junior,False,1
Mobile Developer,689844,Intermediate,False,2
QA Engineer,612800,Intermediate,False,2
Software Engineer,415563,Intermediate,True,2
BI Analyst,747966,Senior,True,5
HR Manager,358703,Senior,True,1
Mobile Developer,141457,Intermediate,True,1
QA Engineer,273973,Intermediate,True,1
Software Engineer,565874,Junior,False,1
HR Manager,293491,Intermediate,False,2
QA Engineer,684633,Senior,True,4
AI Engineer,363050,Junior,False,2
BI Analyst,149707,Junior,True,2
QA Engineer,651563,Junior,True,1
AI Engineer,167976,Junior,False,2
Software Engineer,547306,Intermediate,False,1
Mobile Developer,664803,Senior,False,2
Software Engineer,101830,Intermediate,True,1
AI Engineer,704203,Junior,True,2
HR Manager,492233,Intermediate,True,5
HR Manager,524733,Intermediate,False,2
AI Engineer,184735,Intermediate,False,2
HR Manager,188041,Intermediate,False,1
BI Analyst,310218,Intermediate,True,1
Mobile Developer,304789,Junior,False,2
HR Manager,698673,Senior,True,5
QA Engineer,168716,Intermediate,True,2
AI Engineer,259101,Junior,True,1
BI Analyst,461643,Intermediate,True,3
Software Engineer,503766,Junior,False,1
QA Engineer,682351,Intermediate,True,5
BI Analyst,222407,Junior,False,2
Mobile Developer,314725,Senior,False,1
HR Manager,221505,Junior,False,1
AI Engineer,236613,Senior,True,2
HR Manager,472666,Senior,False,1
QA Engineer,334735,Junior,False,2
BI Analyst,662869,Junior,True,2
Software Engineer,361729,Senior,True,2
Software Engineer,526356,Junior,False,1
HR Manager,470344,Senior,True,4
HR Manager,489426,Junior,True,1
Mobile Developer,212202,Intermediate,False,2
Software Engineer,711827,Intermediate,False,1
Mobile Developer,542574,Junior,True,1
Software Engineer,744537,Senior,False,1
AI Engineer,255876,Junior,True,2
BI Analyst,104359,Senior,False,2
QA Engineer,705652,Intermediate,True,5
AI Engineer,163267,Senior,True,1
Mobile Developer,535482,Senior,False,2
HR Manager,135230,Junior,True,1
Software Engineer,370234,Intermediate,False,1
Software Engineer,477817,Junior,False,1
AI Engineer,387396,Junior,True,1
HR Manager,211576,Senior,True,1
QA Engineer,302602,Junior,True,2
HR Manager,467832,Senior,True,5
BI Analyst,674289,Junior,True,2
Software Engineer,639871,Junior,True,2
HR Manager,449303,Junior,True,2
BI Analyst,745275,Intermediate,True,3
Software Engineer,468535,Junior,False,2
BI Analyst,452316,Senior,True,4
Software Engineer,737440,Senior,False,1
AI Engineer,630130,Junior,True,1
QA Engineer,117668,Junior,False,2
QA Engineer,556356,Junior,False,2
HR Manager,218770,Intermediate,True,2
Software Engineer,644625,Senior,True,3
QA Engineer,306777,Junior,True,2
Software Engineer,258768,Intermediate,True,2
QA Engineer,188141,Intermediate,True,1
QA Engineer,716180,Senior,False,1
BI Analyst,581033,Intermediate,True,3
Mobile Developer,256644,Junior,True,2
HR Manager,579966,Senior,False,2
AI Engineer,324341,Intermediate,True,1
Mobile Developer,138993,Senior,True,1
BI Analyst,547978,Intermediate,False,2
QA Engineer,505955,Junior,False,2
Mobile Developer,720534,Junior,False,2
QA Engineer,172683,Senior,False,2
AI Engineer,401492,Intermediate,False,1
QA Engineer,633286,Junior,False,1
BI Analyst,743928,Junior,True,1
HR Manager,104255,Intermediate,True,1
HR Manager,715552,Senior,False,1
HR Manager,486166,Intermediate,False,1
BI Analyst,610705,Junior,False,2
Mobile Developer,252602,Junior,True,2
Software Engineer,157182,Intermediate,True,2
BI Analyst,732282,Intermediate,True,4
Mobile Developer,496549,Junior,True,1
AI Engineer,265892,Senior,True,2
AI Engineer,699468,Senior,False,1
Software Engineer,354705,Junior,True,1
Mobile Developer,114406,Intermediate,False,1
Software Engineer,398232,Intermediate,False,1
AI Engineer,664710,Senior,False,1
Software Engineer,122140,Intermediate,True,2
Software Engineer,490253,Senior,False,2
HR Manager,442967,Junior,True,1
AI Engineer,477761,Junior,True,1
QA Engineer,221230,Junior,True,2
HR Manager,310645,Senior,True,1
HR Manager,100827,Intermediate,True,2
Mobile Developer,546567,Junior,True,2
BI Analyst,728344,Senior,True,4
Mobile Developer,225319,Intermediate,True,2
HR Manager,101334,Intermediate,False,2
AI Engineer,643627,Junior,False,2
HR Manager,299278,Senior,True,2
HR Manager,639308,Junior,True,2
AI Engineer,589588,Intermediate,True,3
QA Engineer,413089,Junior,True,1
Mobile Developer,579388,Junior,True,1
Software Engineer,149237,Junior,True,1
Mobile Developer,418673,Junior,True,1
HR Manager,270240,Junior,False,2
BI Analyst,530730,Junior,False,2
BI Analyst,639473,Junior,False,1
HR Manager,631281,Intermediate,False,1
AI Engineer,425605,Intermediate,True,1
AI Engineer,433128,Intermediate,False,2
BI Analyst,168601,Junior,False,2
Software Engineer,561517,Junior,True,1
QA Engineer,149827,Senior,False,2
BI Analyst,330580,Junior,False,1
BI Analyst,183748,Junior,True,1
AI Engineer,263317,Intermediate,False,1
BI Analyst,212359,Junior,True,2
Mobile Developer,688828,Intermediate,False,1
QA Engineer,400348,Senior,False,1
BI Analyst,623024,Senior,False,2
HR Manager,153072,Junior,False,1
AI Engineer,251614,Senior,True,1
AI Engineer,266952,Senior,False,2
QA Engineer,481151,Junior,True,2
Software Engineer,529934,Intermediate,True,5
AI Engineer,109118,Junior,True,2
BI Analyst,456965,Senior,False,2
AI Engineer,444280,Junior,True,1
Software Engineer,155899,Junior,True,2
AI Engineer,570943,Junior,True,2
Mobile Developer,180734,Senior,True,1
Mobile Developer,147078,Intermediate,False,2
QA Engineer,151604,Senior,False,1
Mobile Developer,264862,Senior,False,1
AI Engineer,277816,Senior,True,2
Software Engineer,487679,Junior,True,2
HR Manager,634556,Intermediate,False,2
Software Engineer,401548,Junior,False,1
HR Manager,286690,Junior,True,1
HR Manager,512931,Junior,False,2
Software Engineer,501496,Junior,False,2
BI Analyst,556257,Senior,True,4
Software Engineer,728039,Senior,False,2
QA Engineer,587045,Senior,True,4
Mobile Developer,398523,Intermediate,False,2
BI Analyst,466580,Intermediate,True,4
HR Manager,547404,Junior,False,2
HR Manager,659023,Senior,True,4
Mobile Developer,600452,Junior,True,1
Mobile Developer,296728,Intermediate,False,1
AI Engineer,154845,Senior,True,1
Software Engineer,267733,Senior,False,1
Software Engineer,409032,Junior,True,2
HR Manager,721814,Intermediate,False,2
QA Engineer,419344,Intermediate,False,2
BI Analyst,632468,Junior,True,1
HR Manager,538844,Junior,False,1
Mobile Developer,181956,Junior,True,1
AI Engineer,522822,Senior,True,5
Software Engineer,734487,Senior,True,5
HR Manager,195957,Junior,False,1
Software Engineer,505781,Senior,False,2
AI Engineer,583701,Senior,True,3
Software Engineer,251341,Junior,True,2
QA Engineer,700211,Intermediate,True,4
QA Engineer,128305,Senior,True,1
AI Engineer,347102,Intermediate,False,2
Software Engineer,349639,Senior,True,1
BI Analyst,657041,Intermediate,False,2
BI Analyst,615064,Senior,False,2
HR Manager,179430,Senior,False,1
BI Analyst,686329,Senior,True,5
BI Analyst,353235,Intermediate,True,2
BI Analyst,568223,Senior,False,2
BI Analyst,403594,Intermediate,True,2
BI Analyst,284848,Senior,False,1
BI Analyst,532606,Junior,False,1
AI Engineer,503672,Junior,False,2
Software Engineer,552792,Intermediate,True,5
Software Engineer,288732,Junior,False,1
HR Manager,136350,Intermediate,False,1
BI Analyst,729136,Intermediate,False,1
Software Engineer,665836,Intermediate,False,1
Mobile Developer,489022,Intermediate,False,1
Mobile Developer,683358,Intermediate,False,1
Mobile Developer,694012,Junior,True,2
AI Engineer,440522,Junior,True,1
AI Engineer,213095,Junior,True,1
Mobile Developer,584328,Junior,True,2
HR Manager,119201,Senior,True,2
Mobile Developer,600992,Senior,False,1
Software Engineer,652560,Junior,True,2
HR Manager,629943,Intermediate,False,2
Software Engineer,318273,Junior,False,1
HR Manager,547467,Intermediate,False,1
HR Manager,334921,Intermediate,False,2
QA Engineer,625082,Junior,False,1
QA Engineer,110539,Junior,True,2
HR Manager,134574,Intermediate,True,2
AI Engineer,452078,Intermediate,True,3
AI Engineer,611531,Intermediate,False,2
AI Engineer,477547,Senior,False,2
Software Engineer,252871,Junior,True,1
Software Engineer,239925,Junior,False,2
QA Engineer,604106,Intermediate,False,2
BI Analyst,309159,Intermediate,False,2
Software Engineer,116601,Junior,False,1
Mobile Developer,483366,Intermediate,True,5
BI Analyst,210919,Intermediate,False,2
HR Manager,259014,Intermediate,True,2
AI Engineer,477791,Junior,False,1
AI Engineer,516855,Intermediate,False,2
BI Analyst,207441,Senior,False,2
QA Engineer,441025,Senior,False,2
QA Engineer,683517,Junior,False,2
QA Engineer,695329,Junior,False,1
AI Engineer,356233,Junior,True,1
Mobile Developer,700838,Intermediate,True,3
Software Engineer,114663,Intermediate,True,2
Software Engineer,595225,Junior,True,2
AI Engineer,424217,Senior,False,2
HR Manager,550758,Senior,False,1
Mobile Developer,363420,Intermediate,True,2
BI Analyst,369358,Intermediate,True,1
